coupe_ID,folder_directory,filename,clip_length,survey_date,observation_time,n_obs,observation,species,notices_drone,changes_behaviour,behaviour_1,behaviour_2,behaviour_3,time_looking,description,comments
Data_ANU,spatial/behaviour/Data_ANU/Media files/07NB,Transect 07NB 22_12.MP4,00:32,13/05/2024,22:12,1,1,Greater Glider,N,N,feeding,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/08NB,Transect 08NB 21_21.MP4,00:29,13/05/2024,21:21,2,1,Brushtail Possum,N,N,idle_looking_away,,,,,double check ID
Data_ANU,spatial/behaviour/Data_ANU/Media files/08NB,Transect 08NB 21_21.MP4,00:29,13/05/2024,21:21,2,2,Brushtail Possum,N,N,idle_looking_away,,,,,double check ID
Data_ANU,spatial/behaviour/Data_ANU/Media files/09C,Transect 09C 00_52.MP4,00:48,14/05/2024,00:52,1,1,Greater Glider,Y,N,feeding,feeding,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/09C,Transect 09C 00_58.MP4,00:46,14/05/2024,00:58,1,1,Ringtail Possum,Y,N,feeding,feeding,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10C,Transect 10C 20_49.MP4,00:32,13/05/2024,20:49,1,1,Brushtail Possum,N,N,feeding,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10C,Transect 10C 20_50.MP4,00:20,13/05/2024,20:50,1,1,Brushtail Possum,N,N,feeding,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10NB,Lyrebird 10NB.MP4,00:53,13/05/2024,20:14,1,1,Lyrebird,Y,Y,idle_looking_away,moving,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10NB,Transect 10NB 20_18.MP4,00:59,13/05/2024,20:18,1,1,Greater Glider,N,N,idle_looking_away,feeding,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10NB,Transect 10NB 20_20.MP4,01:04,13/05/2024,20:20,1,1,Greater Glider,N,N,feeding,idle_looking_away,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10NB,Transect 10NB 20_23.MP4,01:01,13/05/2024,20:23,1,1,Greater Glider,N,N,feeding,idle_looking_away,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/10NB,Transect 10NB 20_24.MP4,00:39,13/05/2024,20:24,1,1,Greater Glider,Y,N,idle_looking_at_camera,idle_looking_at_camera,,20,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/13NB,Transect 13NB 19_11.MP4,01:26,16/05/2024,19:11,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/14C,Transect 14C 20_12.MP4,00:34,16/05/2024,20:12,2,1,Greater Glider,N,N,idle_looking_away,moving,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/14C,Transect 14C 20_12.MP4,00:34,16/05/2024,20:12,2,2,Greater Glider,N,N,idle_looking_away,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/14C,Transect 14C 20_15.MP4,00:30,16/05/2024,20:15,1,1,Greater Glider,N,N,idle_looking_away,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/14C,Transect 14C 20_16.MP4,00:31,16/05/2024,20:16,2,1,Greater Glider,N,N,idle_looking_away,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/14C,Transect 14C 20_16.MP4,00:31,16/05/2024,20:16,2,2,Greater Glider,N,N,idle_looking_away,,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/17NB,Transect 17NB 20_50.MP4,00:52,15/05/2024,20:50,1,1,Greater Glider,N,N,feeding,idle_looking_away,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/17NB,Transect 17NB 21_55.MP4,01:26,15/05/2024,20:55,1,1,Ringtail Possum,N,N,feeding,idle_looking_away,,,,
Data_ANU,spatial/behaviour/Data_ANU/Media files/20NB,Transect 20NB 18_44.MP4,00:36,15/05/2024,18:44,1,1,Brushtail Possum,Y,N,idle_looking_away,idle_looking_at_camera,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 1,DJI_20230822193111_0006_Z.MP4,00:15,22/08/2023,19:31,1,1,Sugar Gliger,N,N,idle_looking_away,,,,grooming,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 1,DJI_20230822193144_0007_Z.MP4,00:09,22/08/2023,19:31,1,1,Sugar Gliger,N,N,idle_looking_away,,,,grooming,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 10,DJI_20230822210915_0010_Z.MP4,00:15,22/08/2023,21:09,1,1,Echidna,N,N,moving,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 2,DJI_20230822195113_0032_Z.MP4,00:09,22/08/2023,19:51,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 2,DJI_20230822195133_0033_Z.MP4,00:04,22/08/2023,19:51,1,1,Brushtail Possum,N,N,feeding,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 2,DJI_20230822195325_0034_Z.MP4,00:08,22/08/2023,19:53,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 2,DJI_20230822195403_0035_Z.MP4,00:08,22/08/2023,19:54,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 3,DJI_20230822200324_0076_Z.MP4,00:38,22/08/2023,20:03,1,1,Ringtail Possum,N,N,moving,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 3,DJI_20230822200440_0077_Z.MP4,00:12,22/08/2023,20:04,1,1,Ringtail Possum,N,N,idle_looking_away,,,,grooming,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 4,DJI_20230822201546_0009_Z.MP4,00:16,22/08/2023,20:15,1,1,Ringtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 4,DJI_20230822201627_0010_Z.MP4,00:25,22/08/2023,20:16,1,1,Rintail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 5,DJI_20230822203345_0085_Z.MP4,00:11,22/08/2023,20:33,1,1,Brushtail Possum,N,N,feeding,moving,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 6,DJI_20230822204705_0032_Z.MP4,00:05,22/08/2023,20:47,1,1,Brushtail Possum,N,N,feeding,moving,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 7,DJI_20230822210150_0111_Z.MP4,00:06,22/08/2023,21:01,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 8,DJI_20230822211754_0065_Z.MP4,00:18,22/08/2023,21:17,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 8,DJI_20230822211837_0066_Z.MP4,00:05,22/08/2023,21:18,1,1,Brushtail Possum,N,N,moving,,,,,
147-008-0002,Recon/147-008-0002/Flight 1 - 22.08.2023/Observation Images/Observation 9,DJI_20230822212340_0079_Z.MP4,00:09,22/08/2023,21:23,1,1,Brushtail Possum,Y,N,idle_looking_at_camera,idle_looking_away,,3,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 1,DJI_20230823190354_0013_Z.MP4,00:05,23/08/2023,19:03,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 2,DJI_20230823194058_0060_Z.MP4,00:16,23/08/2023,19:40,1,1,Brushtail Possum,N,N,moving,,,,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 2,DJI_20230823194140_0061_Z.MP4,00:08,23/08/2023,19:41,1,1,Brusthtail Possum,N,N,feeding,,,,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 2,DJI_20230823194204_0062_Z.MP4,00:07,23/08/2023,19:42,1,1,Brusthtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 3,DJI_20230823201531_0084_Z.MP4,00:35,23/08/2023,20:15,1,1,Eagle,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 3,DJI_20230823201617_0085_Z.MP4,07:08,23/08/2023,20:16,1,1,Eagle,N,N,moving,,,,,"May have been spooked by the drone, but unclear"
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 4,DJI_20230823202737_0001_Z.MP4,00:10,23/08/2023,20:27,1,1,Brusthtail Possum,N,N,idle_looking_away,,,,,
147-008-0002,Recon/147-008-0002/Flight 2- 23.08.2023/Observation Images/Observation 5,DJI_20230823191529_0058_Z.MP4,00:08,23/08/2023,19:15,1,1,Echidna,N,N,moving,,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 1,DJI_20230830183631_0001_Z.MP4,00:05,30/08/2023,18:36,1,1,Brushtail Possum,Y,Y,frozen,moving,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 2,DJI_20230830193334_0022_Z.MP4,00:16,30/08/2023,19:33,1,1,Brushtail Possum,Y,Y,moving,idle_looking_away,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 3,DJI_20230830194758_0068_Z.MP4,00:35,30/08/2023,19:47,1,1,Sugar Glider,N,N,feeding,idle_looking_away,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 3,DJI_20230830194913_0069_Z.MP4,00:12,30/08/2023,19:49,1,1,Sugar Glider,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 4,DJI_20230830200636_0031_Z.MP4,00:11,30/08/2023,20:06,1,1,Sugar Glider,N,N,feeding,,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 5,DJI_20230830202209_0001_Z.MP4,00:18,30/08/2023,20:22,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 6,DJI_20230830203618_0083_Z.MP4,00:29,30/08/2023,20:36,1,1,Sugar Glider,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 1 - 30.08.2023/Observation Images/Observation 7,DJI_20230830211610_0026_Z.MP4,00:10,30/08/2023,21:16,1,1,Brushtail Possum,N,N,idle_looking_away,moving,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 1,DJI_20230831191450_0034_Z.MP4,00:09,31/08/2023,19:14,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 10,DJI_20230831214242_0034_Z.MP4,00:10,31/08/2023,21:42,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 11,DJI_20230831214437_0037_Z.MP4,00:05,31/08/2023,21:44,1,1,Brushtail Possum,N,N,feeding,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 12,DJI_20230831215511_0085_Z.MP4,00:11,31/08/2023,21:55,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 13,DJI_20230831220424_0002_Z.MP4,00:10,31/08/2023,22:04,1,1,Brushtail Possum,N,N,feeding,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 14,DJI_20230831221031_0022_Z.MP4,00:06,31/08/2023,22:10,1,1,Sugar Glider,Y,N,idle_looking_at_camera,idle_looking_at_camera,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 15,DJI_20230831221456_0030_Z.MP4,00:04,31/08/2023,22:14,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 16,DJI_20230831222644_0060_Z.MP4,00:14,31/08/2023,22:26,1,1,Sugar Glider,Y,N,idle_looking_at_camera,feeding,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 2,DJI_20230831192219_0064_Z.MP4,00:23,31/08/2023,19:22,1,1,Brushtail Possum,Y,N,moving,idle_looking_at_camera,moving,2,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 3,DJI_20230831192422_0069_Z.MP4,00:13,31/08/2023,19:24,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 4,DJI_20230831193643_0052_Z.MP4,00:17,31/08/2023,19:36,1,1,Sugar Glider,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 4,DJI_20230831193723_0053_Z.MP4,00:19,31/08/2023,19:37,1,1,Sugar Glider,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 5,DJI_20230831193932_0056_Z.MP4,00:14,31/08/2023,19:39,1,1,Brushtail Possum,N,N,feeding,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 5,DJI_20230831194014_0057_Z.MP4,00:04,31/08/2023,19:40,1,1,Brushtail Possum,N,N,moving,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 6,DJI_20230831201759_0102_Z.MP4,00:08,31/08/2023,20:17,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 7,DJI_20230831203213_0046_Z.MP4,00:24,31/08/2023,20:32,1,1,Sugar Glider,Y,Y,idle_looking_away,idle_looking_at_camera,,9,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 8,DJI_20230831204141_0071_Z.MP4,00:07,31/08/2023,20:41,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
147-008-0006,Recon/147-008-0006/Flight 2 - 31.08.2023/Observation Images/Observation 9,DJI_20230831211306_0032_Z.MP4,00:06,31/08/2023,21:13,1,1,Brushtail Possum,N,N,feeding,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/1,DJI_20230623180821_0007_Z edited 18.07.MP4,00:14,23/06/2023,18:08,1,1,Brushtail Possum,N,N,moving,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/10,DJI_20230623185643_0015_Z 18.57 edited.MP4,00:14,23/06/2023,18:56,1,1,Brushtail Possum,N,N,moving,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/11,DJI_20230623190216_0027_Z 19.02 edited.MP4,00:07,23/06/2023,19:02,1,1,Unknown,N,N,idle_looking_away,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/12,DJI_20230623192418_0036_Z 19.25 edited.MP4,00:13,23/06/2023,19:24,1,1,Greater Glider,N,N,feeding,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/13,DJI_20230623192630_0042_Z 19.28 edited.MP4,00:05,23/06/2023,19:26,1,1,Greater Glider,N,N,moving,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/14,DJI_20230623193126_0061_Z 19.31 edited.MP4,00:12,23/06/2023,19:31,1,1,Koala,N,N,idle_looking_away,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/15,DJI_20230623194117_0019_Z 19.41 edited.MP4,00:09,23/06/2023,19:41,1,1,Southern Boobook,Y,Y,idle_looking_away,moving,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/2,DJI_20230623181651_0034_Z 18.17 editied.MP4,00:17,23/06/2023,18:16,1,1,Brushtail Possum,N,N,moving,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/3,DJI_20230623182049_0045_Z 18.23 edited.MP4,01:24,23/06/2023,18:20,1,1,Unknown,N,N,idle_looking_away,moving,,,Brushtail?,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/4,DJI_20230623182757_0006_Z 18.28 raw.MP4,00:17,23/06/2023,18:27,1,1,Brushtail Possum,N,N,feeding,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/5,DJI_20230623183146_0021_Z edited.MP4,00:34,23/06/2023,18:31,1,1,Unknown,N,N,idle_looking_away,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/6,DJI_20230623183418_0028_Z 18.34 edited.MP4,00:16,23/06/2023,18:34,1,1,Southern Boobook,Y,N,idle_looking_away,idle_looking_at_camera,,4,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/7,DJI_20230623183726_0035_Z 18.38 edited.MP4,00:26,23/06/2023,18:37,1,1,Unknown,Y,N,idle_looking_away,idle_looking_at_camera,,5,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/8,DJI_20230623184627_0060_Z 18.46 raw.MP4,00:10,23/06/2023,18:46,1,1,Greater Glider,N,N,feeding,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/9,DJI_20230623185436_0005_Z 18.54.MP4,00:11,23/06/2023,18:54,1,1,Greater Glider,Y,Y,feeding,idle_looking_at_camera,,1,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/1,DJI_20230710204318_0007_Z 20.41.MP4,00:27,10/07/2023,20:43,1,1,Unknown,N,N,idle_looking_away,,,,GG?,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/2,DJI_20230710204506_0010_Z 20.45.MP4,00:20,10/07/2023,20:45,1,1,Brushtail Possum,N,N,idle_looking_away,moving,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/3,DJI_20230710210135_0027_S 21.01.MP4,00:43,10/07/2023,21:01,1,1,Greater Glider,N,N,feeding,moving,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/4,DJI_20230710212833_0033_S.MP4,01:47,10/07/2023,21:28,1,1,Greater Glider,N,N,moving,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/5,DJI_20230710220421_0004_Z.MP4,01:09,10/07/2023,22:04,1,1,Greater Glider,Y,N,feeding,idle_looking_at_camera,feeding,1,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/6,DJI_20230710221917_0055_Z.MP4,00:52,10/07/2023,22:19,1,1,Greater Glider,N,N,idle_looking_away,moving,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/6,DJI_20230710222543_0001_Z.MP4,00:43,10/07/2023,22:25,2,1,Greater Glider,Y,Y,feeding,idle_looking_at_camera,idle_looking_away,4,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/6,DJI_20230710222543_0001_Z.MP4,00:43,10/07/2023,22:25,2,2,Greater Glider,N,N,feeding,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/7,DJI_20230710223417_0027_Z.MP4,01:38,10/07/2023,22:34,1,1,Greater Glider,N,N,moving,,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/7,DJI_20230710223715_0032_Z.MP4,00:28,10/07/2023,22:37,1,1,Greater Glider,N,N,idle_looking_away,moving,,,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/8,DJI_20230710224036_0041_Z.MP4,01:25,10/07/2023,22:40,1,1,Greater Glider,Y,Y,feeding,idle_looking_at_camera,moving,9,,
346-508-0003-DD-PT-Tarrango,Recon/346-508-0003-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/9,DJI_20230710224945_0009_Z.MP4,01:03,10/07/2023,22:49,1,1,Lyrebird,N,N,idle_looking_away,moving,,,,
346-510-0005-DD-PT-Tarrango,Recon/346-510-0005-DD-PT-Tarrango/Flight 1-23.06.2023/Observation Images/16,DJI_20230623223341_0008__Z 22.33 edited.MP4,00:31,23/06/2023,22:33,1,1,Greater Glider,N,N,moving,feeding,,,,
346-510-0005-DD-PT-Tarrango,Recon/346-510-0005-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/Observation 1,DJI_20230710183331_0008_Z 18.33.MP4,01:07,10/07/2023,18:33,1,1,Greater Glider,N,N,idle_looking_away,,,,,
346-510-0005-DD-PT-Tarrango,Recon/346-510-0005-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/Observation 2,DJI_20230710190212_0011_Z 18.54.MP4,00:07,10/07/2023,19:02,1,1,Koala,N,N,idle_looking_away,,,,,
346-510-0005-DD-PT-Tarrango,Recon/346-510-0005-DD-PT-Tarrango/Flight 2-10.07.2023/Observation Images/Observation 3,DJI_20230710192152_0010_Z 19.21.MP4,00:41,10/07/2023,19:21,1,1,Brushtail Possum,N,N,moving,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 1,DJI_20230725183700_0005_Z 18.36.MP4,00:15,25/07/2023,18:37,1,1,Greater Glider,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 2,DJI_20230725184210_0004_Z 18.41.MP4,00:19,25/07/2023,18:42,1,1,Greater Glider,Y,Y,feeding,idle_looking_at_camera,,3,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 3,DJI_20230725184736_0016_Z 18.47.MP4,00:18,25/07/2023,18:47,1,1,Greater Glider,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 4,DJI_20230725190433_0004_Z.MP4,00:23,25/07/2023,19:04,1,1,Greater Glider,N,N,idle_looking_away,moving,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 4,DJI_20230725190555_0005_Z.MP4,00:22,25/07/2023,19:05,1,1,Greater Glider,Y,N,idle_looking_at_camera,idle_looking_at_camera,,9,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 5,DJI_20230725190957_0013_Z 19.09:MP4,00:16,25/07/2023,19:09,1,1,Greater Glider,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 6,DJI_20230725192426_0009_Z 19.23.MP4,00:21,25/07/2023,19:24,2,1,Greater Glider,N,N,feeding,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 6,DJI_20230725192426_0009_Z 19.23.MP4,00:21,25/07/2023,19:24,2,2,Greater Glider,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 7,DJI_20230725193529_0034_Z 19.34.MP4,00:32,25/07/2023,19:35,1,1,Greater Glider,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 8,DJI_20230725193635_0035_Z.MP4,00:08,25/07/2023,19:36,1,1,Bird,Y,N,idle_looking_away,idle_looking_at_camera,,2,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 9,DJI_20230725195432_0001_Z.MP4,00:20,25/07/2023,19:54,1,1,Greater Glider,N,N,moving,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 1-25.07.2023/Observation Images/Observation 9,DJI_20230725195553_0006_Z.MP4,00:08,25/07/2023,19:55,1,1,Greater Glider,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 1,DJI_20230726181506_0003_Z.MP4,00:21,26/07/2023,18:15,1,1,Greater Glider,N,N,moving,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 1,DJI_20230726181756_0005_Z.MP4,00:19,26/07/2023,18:17,1,1,Greater Glider,N,N,moving,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 2,DJI_20230726182043_0008_Z.MP4,00:27,26/07/2023,18:20,1,1,Deer,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 3,DJI_20230726191930_0010_Z.MP4,00:21,26/07/2023,19:19,1,1,Wallaby,N,N,idle_looking_away,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 5,DJI_20230726195030_0008_Z.MP4,00:04,26/07/2023,19:50,1,1,Wombat,N,N,moving,,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 6,DJI_20230726195337_0014_Z.MP4,00:26,26/07/2023,19:53,1,1,Deer,N,N,idle_looking_away,moving,,,,
